date,hospital,admissions_total,admissions_emergency,admissions_scheduled,temperature,precipitation,is_weekend,is_holiday,day_of_week,month,year,special_event
2021-05-02,CHU_Treichville,133,106,27,30.9,9.5,1,0,6,5,2021,
2021-05-02,CHU_Angre,109,87,22,31.2,0.1,1,0,6,5,2021,
2021-05-02,Hôpital_Military,79,63,16,29.4,20.3,1,0,6,5,2021,
2021-05-03,CHU_Cocody,143,100,43,30.5,0.4,0,0,0,5,2021,
2021-05-03,CHU_Yopougon,178,124,54,31.9,27.3,0,0,0,5,2021,
2021-05-03,CHU_Treichville,107,74,33,28.4,7.6,0,0,0,5,2021,
2021-05-03,CHU_Angre,89,62,27,33.8,13.4,0,0,0,5,2021,
2021-05-03,Hôpital_Military,69,48,21,31.6,0.6,0,0,0,5,2021,
2021-05-04,CHU_Cocody,147,102,45,32.4,4.8,0,0,1,5,2021,
2021-05-04,CHU_Yopougon,171,119,52,30.8,0.0,0,0,1,5,2021,
2021-05-04,CHU_Treichville,109,76,33,35.4,12.6,0,0,1,5,2021,
2021-05-04,CHU_Angre,76,53,23,35.2,4.5,0,0,1,5,2021,
2021-05-04,Hôpital_Military,64,44,20,33.5,4.1,0,0,1,5,2021,
2021-05-05,CHU_Cocody,211,98,43,35.0,14.8,0,0,2,5,2021,Grippe_saisonnière
2021-05-05,CHU_Yopougon,174,121,53,28.7,6.9,0,0,2,5,2021,
2021-05-05,CHU_Treichville,113,79,34,28.2,5.3,0,0,2,5,2021,
2021-05-05,CHU_Angre,129,60,26,31.2,2.1,0,0,2,5,2021,Grippe_saisonnière
2021-05-05,Hôpital_Military,58,40,18,32.3,10.9,0,0,2,5,2021,
2021-05-06,CHU_Cocody,148,103,45,32.5,0.4,0,0,3,5,2021,
2021-05-06,CHU_Yopougon,173,121,52,32.6,20.6,0,0,3,5,2021,
2021-05-06,CHU_Treichville,108,75,33,31.5,1.5,0,0,3,5,2021,
2021-05-06,CHU_Angre,76,53,23,34.2,6.6,0,0,3,5,2021,
2021-05-06,Hôpital_Military,67,46,21,28.8,29.6,0,0,3,5,2021,
2021-05-07,CHU_Cocody,138,96,42,29.2,0.0,0,0,4,5,2021,
2021-05-07,CHU_Yopougon,177,123,54,32.3,8.2,0,0,4,5,2021,
2021-05-07,CHU_Treichville,118,82,36,31.2,7.6,0,0,4,5,2021,
2021-05-07,CHU_Angre,85,59,26,29.1,11.6,0,0,4,5,2021,
2021-05-07,Hôpital_Military,58,40,18,32.0,0.9,0,0,4,5,2021,
2021-05-08,CHU_Cocody,165,132,33,32.1,4.3,1,0,5,5,2021,
2021-05-08,CHU_Yopougon,193,154,39,33.2,2.6,1,0,5,5,2021,
2021-05-08,CHU_Treichville,134,107,27,33.3,8.5,1,0,5,5,2021,
2021-05-08,CHU_Angre,93,74,19,28.3,2.9,1,0,5,5,2021,
2021-05-08,Hôpital_Military,85,68,17,28.7,0.3,1,0,5,5,2021,
2021-05-09,CHU_Cocody,156,124,32,30.8,7.6,1,0,6,5,2021,
2021-05-09,CHU_Yopougon,198,158,40,29.2,6.4,1,0,6,5,2021,
2021-05-09,CHU_Treichville,129,103,26,33.9,2.5,1,0,6,5,2021,
2021-05-09,CHU_Angre,108,86,22,28.0,1.6,1,0,6,5,2021,
2021-05-09,Hôpital_Military,83,66,17,31.8,0.3,1,0,6,5,2021,
2021-05-10,CHU_Cocody,136,95,41,32.7,10.3,0,0,0,5,2021,
2021-05-10,CHU_Yopougon,173,121,52,33.3,16.9,0,0,0,5,2021,
2021-05-10,CHU_Treichville,109,76,33,31.6,13.7,0,0,0,5,2021,
2021-05-10,CHU_Angre,130,60,27,31.5,15.2,0,0,0,5,2021,Accident_routier_majeur
2021-05-10,Hôpital_Military,68,47,21,32.4,2.5,0,0,0,5,2021,
2021-05-11,CHU_Cocody,142,99,43,28.6,5.9,0,0,1,5,2021,
2021-05-11,CHU_Yopougon,174,121,53,33.2,1.4,0,0,1,5,2021,
2021-05-11,CHU_Treichville,116,81,35,31.0,9.5,0,0,1,5,2021,
2021-05-11,CHU_Angre,91,63,28,32.8,7.5,0,0,1,5,2021,
2021-05-11,Hôpital_Military,59,41,18,34.3,0.8,0,0,1,5,2021,
2021-05-12,CHU_Cocody,145,101,44,31.1,4.6,0,0,2,5,2021,
2021-05-12,CHU_Yopougon,179,125,54,30.1,0.2,0,0,2,5,2021,
2021-05-12,CHU_Treichville,111,77,34,34.2,13.2,0,0,2,5,2021,
2021-05-12,CHU_Angre,82,57,25,32.4,11.1,0,0,2,5,2021,
2021-05-12,Hôpital_Military,66,46,20,30.9,35.6,0,0,2,5,2021,
2021-05-13,CHU_Cocody,139,97,42,32.1,1.6,0,0,3,5,2021,
2021-05-13,CHU_Yopougon,170,118,52,31.8,1.1,0,0,3,5,2021,
2021-05-13,CHU_Treichville,111,77,34,31.7,6.3,0,0,3,5,2021,
2021-05-13,CHU_Angre,77,53,24,30.2,1.9,0,0,3,5,2021,
2021-05-13,Hôpital_Military,68,47,21,29.4,0.1,0,0,3,5,2021,
2021-05-14,CHU_Cocody,217,101,44,32.3,0.3,0,0,4,5,2021,Accident_routier_majeur
2021-05-14,CHU_Yopougon,170,118,52,31.9,2.8,0,0,4,5,2021,
2021-05-14,CHU_Treichville,113,79,34,33.2,4.7,0,0,4,5,2021,
2021-05-14,CHU_Angre,84,58,26,35.0,6.7,0,0,4,5,2021,
2021-05-14,Hôpital_Military,61,42,19,30.5,2.8,0,0,4,5,2021,
2021-05-15,CHU_Cocody,160,127,33,33.3,0.1,1,0,5,5,2021,
2021-05-15,CHU_Yopougon,190,152,38,34.6,0.6,1,0,5,5,2021,
2021-05-15,CHU_Treichville,136,108,28,37.8,4.3,1,0,5,5,2021,
2021-05-15,CHU_Angre,125,99,26,33.1,13.4,1,0,5,5,2021,
2021-05-15,Hôpital_Military,82,65,17,32.2,4.5,1,0,5,5,2021,
2021-05-16,CHU_Cocody,154,123,31,30.9,1.1,1,0,6,5,2021,
2021-05-16,CHU_Yopougon,190,152,38,32.4,8.7,1,0,6,5,2021,
2021-05-16,CHU_Treichville,133,106,27,31.6,12.4,1,0,6,5,2021,
2021-05-16,CHU_Angre,100,80,20,34.8,1.5,1,0,6,5,2021,
2021-05-16,Hôpital_Military,92,73,19,31.5,14.8,1,0,6,5,2021,
2021-05-17,CHU_Cocody,139,97,42,32.6,0.4,0,0,0,5,2021,
2021-05-17,CHU_Yopougon,172,120,52,31.5,5.5,0,0,0,5,2021,
2021-05-17,CHU_Treichville,115,80,35,30.9,7.6,0,0,0,5,2021,
2021-05-17,CHU_Angre,92,64,28,31.3,2.8,0,0,0,5,2021,
2021-05-17,Hôpital_Military,60,42,18,29.4,1.1,0,0,0,5,2021,
2021-05-18,CHU_Cocody,147,102,45,31.3,4.4,0,0,1,5,2021,
2021-05-18,CHU_Yopougon,163,114,49,29.7,5.5,0,0,1,5,2021,
2021-05-18,CHU_Treichville,114,79,35,33.5,3.0,0,0,1,5,2021,
2021-05-18,CHU_Angre,85,59,26,35.1,4.1,0,0,1,5,2021,
2021-05-18,Hôpital_Military,59,41,18,28.4,3.3,0,0,1,5,2021,
2021-05-19,CHU_Cocody,138,96,42,32.2,5.9,0,0,2,5,2021,
2021-05-19,CHU_Yopougon,176,123,53,30.0,9.8,0,0,2,5,2021,
2021-05-19,CHU_Treichville,174,81,35,30.9,3.9,0,0,2,5,2021,Accident_routier_majeur
2021-05-19,CHU_Angre,88,61,27,33.3,7.9,0,0,2,5,2021,
2021-05-19,Hôpital_Military,68,47,21,30.5,2.9,0,0,2,5,2021,
2021-05-20,CHU_Cocody,142,99,43,33.6,2.6,0,0,3,5,2021,
2021-05-20,CHU_Yopougon,170,118,52,33.1,1.9,0,0,3,5,2021,
2021-05-20,CHU_Treichville,111,77,34,32.5,13.0,0,0,3,5,2021,
2021-05-20,CHU_Angre,92,64,28,31.7,7.7,0,0,3,5,2021,
2021-05-20,Hôpital_Military,91,42,19,33.4,3.6,0,0,3,5,2021,Epidémie_paludisme
2021-05-21,CHU_Cocody,153,107,46,31.3,1.0,0,0,4,5,2021,
2021-05-21,CHU_Yopougon,180,125,55,33.0,2.5,0,0,4,5,2021,
2021-05-21,CHU_Treichville,111,77,34,34.8,1.7,0,0,4,5,2021,
2021-05-21,CHU_Angre,85,59,26,33.3,12.5,0,0,4,5,2021,
2021-05-21,Hôpital_Military,65,45,20,30.9,29.3,0,0,4,5,2021,
2021-05-22,CHU_Cocody,162,129,33,33.8,1.7,1,0,5,5,2021,
2021-05-22,CHU_Yopougon,195,156,39,32.1,19.0,1,0,5,5,2021,
2021-05-22,CHU_Treichville,141,112,29,32.4,1.7,1,0,5,5,2021,
2021-05-22,CHU_Angre,150,80,20,32.7,10.2,1,0,5,5,2021,Grippe_saisonnière
2021-05-22,Hôpital_Military,84,67,17,32.2,10.0,1,0,5,5,2021,
2021-05-23,CHU_Cocody,166,132,34,35.3,3.1,1,0,6,5,2021,
2021-05-23,CHU_Yopougon,200,160,40,33.1,43.1,1,0,6,5,2021,
2021-05-23,CHU_Treichville,139,111,28,35.8,1.9,1,0,6,5,2021,
2021-05-23,CHU_Angre,99,79,20,27.1,7.6,1,0,6,5,2021,
2021-05-23,Hôpital_Military,97,77,20,32.5,6.0,1,0,6,5,2021,
2021-05-24,CHU_Cocody,143,100,43,32.9,6.7,0,0,0,5,2021,
2021-05-24,CHU_Yopougon,169,118,51,33.8,0.1,0,0,0,5,2021,
2021-05-24,CHU_Treichville,123,86,37,33.6,1.6,0,0,0,5,2021,
2021-05-24,CHU_Angre,81,56,25,35.8,2.4,0,0,0,5,2021,
2021-05-24,Hôpital_Military,58,40,18,34.4,21.6,0,0,0,5,2021,
2021-05-25,CHU_Cocody,144,100,44,31.8,13.5,0,0,1,5,2021,
2021-05-25,CHU_Yopougon,180,125,55,31.8,3.3,0,0,1,5,2021,
2021-05-25,CHU_Treichville,109,76,33,29.3,1.2,0,0,1,5,2021,
2021-05-25,CHU_Angre,114,53,23,34.2,7.1,0,0,1,5,2021,Accident_routier_majeur
2021-05-25,Hôpital_Military,60,42,18,30.4,3.0,0,0,1,5,2021,
2021-05-26,CHU_Cocody,140,98,42,32.1,7.0,0,0,2,5,2021,
2021-05-26,CHU_Yopougon,180,125,55,33.1,12.1,0,0,2,5,2021,
2021-05-26,CHU_Treichville,113,79,34,28.4,4.7,0,0,2,5,2021,
2021-05-26,CHU_Angre,81,56,25,32.7,32.0,0,0,2,5,2021,
2021-05-26,Hôpital_Military,70,49,21,31.9,1.9,0,0,2,5,2021,
2021-05-27,CHU_Cocody,140,98,42,35.1,13.2,0,0,3,5,2021,
2021-05-27,CHU_Yopougon,171,119,52,35.2,5.3,0,0,3,5,2021,
2021-05-27,CHU_Treichville,115,80,35,30.3,1.8,0,0,3,5,2021,
2021-05-27,CHU_Angre,76,53,23,32.6,0.5,0,0,3,5,2021,
2021-05-27,Hôpital_Military,57,39,18,36.3,10.6,0,0,3,5,2021,
2021-05-28,CHU_Cocody,143,100,43,31.7,3.6,0,0,4,5,2021,
2021-05-28,CHU_Yopougon,169,118,51,34.8,5.6,0,0,4,5,2021,
2021-05-28,CHU_Treichville,116,81,35,29.5,12.7,0,0,4,5,2021,
2021-05-28,CHU_Angre,77,53,24,30.1,3.5,0,0,4,5,2021,
2021-05-28,Hôpital_Military,70,49,21,30.3,1.9,0,0,4,5,2021,
2021-05-29,CHU_Cocody,156,124,32,34.7,1.4,1,0,5,5,2021,
2021-05-29,CHU_Yopougon,184,147,37,31.7,2.3,1,0,5,5,2021,
2021-05-29,CHU_Treichville,141,112,29,35.3,1.1,1,0,5,5,2021,
2021-05-29,CHU_Angre,94,75,19,34.6,4.9,1,0,5,5,2021,
2021-05-29,Hôpital_Military,77,61,16,33.7,8.0,1,0,5,5,2021,
2021-05-30,CHU_Cocody,156,124,32,35.2,1.7,1,0,6,5,2021,
2021-05-30,CHU_Yopougon,196,156,40,31.4,3.0,1,0,6,5,2021,
2021-05-30,CHU_Treichville,129,103,26,30.6,2.6,1,0,6,5,2021,
2021-05-30,CHU_Angre,113,90,23,31.7,12.8,1,0,6,5,2021,
2021-05-30,Hôpital_Military,89,71,18,35.2,5.4,1,0,6,5,2021,
2021-05-31,CHU_Cocody,141,98,43,32.6,3.0,0,0,0,5,2021,
2021-05-31,CHU_Yopougon,175,122,53,31.2,1.5,0,0,0,5,2021,
2021-05-31,CHU_Treichville,111,77,34,34.7,0.8,0,0,0,5,2021,
2021-05-31,CHU_Angre,84,58,26,33.2,9.7,0,0,0,5,2021,
2021-05-31,Hôpital_Military,65,45,20,31.3,2.1,0,0,0,5,2021,
2021-06-01,CHU_Cocody,138,96,42,32.7,6.7,0,0,1,6,2021,
2021-06-01,CHU_Yopougon,178,124,54,32.2,3.8,0,0,1,6,2021,
2021-06-01,CHU_Treichville,116,81,35,32.1,1.6,0,0,1,6,2021,
2021-06-01,CHU_Angre,77,53,24,35.2,4.8,0,0,1,6,2021,
2021-06-01,Hôpital_Military,56,39,17,32.7,3.7,0,0,1,6,2021,
2021-06-02,CHU_Cocody,139,97,42,35.6,3.9,0,0,2,6,2021,
2021-06-02,CHU_Yopougon,169,118,51,33.8,7.5,0,0,2,6,2021,
2021-06-02,CHU_Treichville,113,79,34,32.6,7.5,0,0,2,6,2021,
2021-06-02,CHU_Angre,81,56,25,34.5,14.7,0,0,2,6,2021,
2021-06-02,Hôpital_Military,70,49,21,32.6,7.3,0,0,2,6,2021,
2021-06-03,CHU_Cocody,139,97,42,35.4,9.2,0,0,3,6,2021,
2021-06-03,CHU_Yopougon,167,116,51,32.4,8.6,0,0,3,6,2021,
2021-06-03,CHU_Treichville,116,81,35,35.9,17.3,0,0,3,6,2021,
2021-06-03,CHU_Angre,81,56,25,30.3,8.1,0,0,3,6,2021,
2021-06-03,Hôpital_Military,69,48,21,36.4,9.2,0,0,3,6,2021,
2021-06-04,CHU_Cocody,139,97,42,32.9,0.4,0,0,4,6,2021,
2021-06-04,CHU_Yopougon,167,116,51,31.0,8.2,0,0,4,6,2021,
2021-06-04,CHU_Treichville,104,72,32,30.7,3.1,0,0,4,6,2021,
2021-06-04,CHU_Angre,86,60,26,32.2,9.2,0,0,4,6,2021,
2021-06-04,Hôpital_Military,61,42,19,35.4,5.1,0,0,4,6,2021,
2021-06-05,CHU_Cocody,155,123,32,30.0,0.2,1,0,5,6,2021,
2021-06-05,CHU_Yopougon,191,152,39,33.0,24.0,1,0,5,6,2021,
2021-06-05,CHU_Treichville,137,109,28,31.2,9.1,1,0,5,6,2021,
2021-06-05,CHU_Angre,106,84,22,34.9,0.3,1,0,5,6,2021,
2021-06-05,Hôpital_Military,81,64,17,29.6,0.1,1,0,5,6,2021,
2021-06-06,CHU_Cocody,158,126,32,31.9,6.1,1,0,6,6,2021,
2021-06-06,CHU_Yopougon,192,153,39,32.3,2.4,1,0,6,6,2021,
2021-06-06,CHU_Treichville,133,106,27,32.2,6.6,1,0,6,6,2021,
2021-06-06,CHU_Angre,97,77,20,35.8,4.1,1,0,6,6,2021,
2021-06-06,Hôpital_Military,79,63,16,32.5,4.6,1,0,6,6,2021,
2021-06-07,CHU_Cocody,134,93,41,34.5,6.3,0,0,0,6,2021,
2021-06-07,CHU_Yopougon,172,120,52,32.2,4.1,0,0,0,6,2021,
2021-06-07,CHU_Treichville,119,83,36,31.0,3.3,0,0,0,6,2021,
2021-06-07,CHU_Angre,81,56,25,32.1,6.2,0,0,0,6,2021,
2021-06-07,Hôpital_Military,59,41,18,35.4,3.8,0,0,0,6,2021,
2021-06-08,CHU_Cocody,155,108,47,33.1,0.1,0,0,1,6,2021,
2021-06-08,CHU_Yopougon,172,120,52,33.0,3.3,0,0,1,6,2021,
2021-06-08,CHU_Treichville,113,79,34,31.7,8.1,0,0,1,6,2021,
2021-06-08,CHU_Angre,79,55,24,31.4,1.9,0,0,1,6,2021,
2021-06-08,Hôpital_Military,57,39,18,34.0,1.9,0,0,1,6,2021,
2021-06-09,CHU_Cocody,160,112,48,36.8,6.9,0,0,2,6,2021,
2021-06-09,CHU_Yopougon,170,118,52,31.7,7.8,0,0,2,6,2021,
2021-06-09,CHU_Treichville,107,74,33,29.6,2.4,0,0,2,6,2021,
2021-06-09,CHU_Angre,86,60,26,33.9,12.7,0,0,2,6,2021,
2021-06-09,Hôpital_Military,65,45,20,35.0,3.0,0,0,2,6,2021,
2021-06-10,CHU_Cocody,138,96,42,31.9,11.1,0,0,3,6,2021,
2021-06-10,CHU_Yopougon,180,125,55,32.2,25.1,0,0,3,6,2021,
2021-06-10,CHU_Treichville,104,72,32,32.8,3.0,0,0,3,6,2021,
2021-06-10,CHU_Angre,84,58,26,35.2,18.3,0,0,3,6,2021,
2021-06-10,Hôpital_Military,102,47,21,32.3,17.0,0,0,3,6,2021,Epidémie_paludisme
2021-06-11,CHU_Cocody,146,102,44,35.1,6.1,0,0,4,6,2021,
2021-06-11,CHU_Yopougon,181,126,55,34.0,0.8,0,0,4,6,2021,
2021-06-11,CHU_Treichville,112,78,34,36.8,3.0,0,0,4,6,2021,
2021-06-11,CHU_Angre,86,60,26,34.8,21.8,0,0,4,6,2021,
2021-06-11,Hôpital_Military,64,44,20,31.3,3.1,0,0,4,6,2021,
2021-06-12,CHU_Cocody,172,137,35,31.1,2.1,1,0,5,6,2021,
2021-06-12,CHU_Yopougon,200,160,40,30.3,5.5,1,0,5,6,2021,
2021-06-12,CHU_Treichville,133,106,27,31.3,3.9,1,0,5,6,2021,
2021-06-12,CHU_Angre,106,84,22,37.0,1.5,1,0,5,6,2021,
2021-06-12,Hôpital_Military,93,74,19,32.4,3.8,1,0,5,6,2021,
2021-06-13,CHU_Cocody,167,133,34,29.6,26.5,1,0,6,6,2021,
2021-06-13,CHU_Yopougon,182,145,37,32.7,0.8,1,0,6,6,2021,
2021-06-13,CHU_Treichville,131,104,27,30.8,8.7,1,0,6,6,2021,
2021-06-13,CHU_Angre,107,85,22,30.7,1.2,1,0,6,6,2021,
2021-06-13,Hôpital_Military,93,74,19,33.4,0.0,1,0,6,6,2021,
2021-06-14,CHU_Cocody,143,100,43,31.1,30.1,0,0,0,6,2021,
2021-06-14,CHU_Yopougon,171,119,52,33.0,7.9,0,0,0,6,2021,
2021-06-14,CHU_Treichville,116,81,35,35.9,6.8,0,0,0,6,2021,
2021-06-14,CHU_Angre,86,60,26,31.6,7.6,0,0,0,6,2021,
2021-06-14,Hôpital_Military,62,43,19,31.9,3.1,0,0,0,6,2021,
2021-06-15,CHU_Cocody,143,100,43,33.7,10.7,0,0,1,6,2021,
2021-06-15,CHU_Yopougon,167,116,51,32.4,2.0,0,0,1,6,2021,
2021-06-15,CHU_Treichville,117,81,36,34.6,9.6,0,0,1,6,2021,
2021-06-15,CHU_Angre,81,56,25,32.2,6.5,0,0,1,6,2021,
2021-06-15,Hôpital_Military,66,46,20,33.0,3.5,0,0,1,6,2021,
2021-06-16,CHU_Cocody,144,100,44,34.3,20.6,0,0,2,6,2021,
2021-06-16,CHU_Yopougon,179,125,54,33.6,5.6,0,0,2,6,2021,
2021-06-16,CHU_Treichville,113,79,34,32.9,15.4,0,0,2,6,2021,
2021-06-16,CHU_Angre,81,56,25,34.1,0.6,0,0,2,6,2021,
2021-06-16,Hôpital_Military,66,46,20,31.4,0.7,0,0,2,6,2021,
2021-06-17,CHU_Cocody,151,105,46,31.2,1.6,0,0,3,6,2021,
2021-06-17,CHU_Yopougon,170,118,52,34.8,10.1,0,0,3,6,2021,
2021-06-17,CHU_Treichville,109,76,33,32.9,13.3,0,0,3,6,2021,
2021-06-17,CHU_Angre,77,53,24,32.1,1.8,0,0,3,6,2021,
2021-06-17,Hôpital_Military,61,42,19,33.3,17.1,0,0,3,6,2021,
2021-06-18,CHU_Cocody,137,95,42,32.6,5.2,0,0,4,6,2021,
2021-06-18,CHU_Yopougon,167,116,51,32.1,2.4,0,0,4,6,2021,
2021-06-18,CHU_Treichville,116,81,35,35.0,10.8,0,0,4,6,2021,
2021-06-18,CHU_Angre,93,65,28,29.8,1.8,0,0,4,6,2021,
2021-06-18,Hôpital_Military,54,37,17,31.4,1.9,0,0,4,6,2021,
2021-06-19,CHU_Cocody,237,126,32,33.0,19.7,1,0,5,6,2021,Grippe_saisonnière
2021-06-19,CHU_Yopougon,207,165,42,33.0,6.4,1,0,5,6,2021,
2021-06-19,CHU_Treichville,125,99,26,35.0,24.2,1,0,5,6,2021,
2021-06-19,CHU_Angre,103,82,21,33.7,1.9,1,0,5,6,2021,
2021-06-19,Hôpital_Military,82,65,17,33.7,4.6,1,0,5,6,2021,
2021-06-20,CHU_Cocody,164,131,33,32.3,1.7,1,0,6,6,2021,
2021-06-20,CHU_Yopougon,196,156,40,30.2,10.2,1,0,6,6,2021,
2021-06-20,CHU_Treichville,141,112,29,32.0,2.7,1,0,6,6,2021,
2021-06-20,CHU_Angre,109,87,22,34.0,1.3,1,0,6,6,2021,
2021-06-20,Hôpital_Military,87,69,18,36.1,10.8,1,0,6,6,2021,
2021-06-21,CHU_Cocody,139,97,42,33.8,11.6,0,0,0,6,2021,
2021-06-21,CHU_Yopougon,178,124,54,35.8,5.6,0,0,0,6,2021,
2021-06-21,CHU_Treichville,104,72,32,32.1,1.7,0,0,0,6,2021,
2021-06-21,CHU_Angre,76,53,23,28.8,4.2,0,0,0,6,2021,
2021-06-21,Hôpital_Military,58,40,18,32.9,21.2,0,0,0,6,2021,
2021-06-22,CHU_Cocody,147,102,45,32.1,2.7,0,0,1,6,2021,
2021-06-22,CHU_Yopougon,169,118,51,30.7,4.0,0,0,1,6,2021,
2021-06-22,CHU_Treichville,122,85,37,31.8,28.6,0,0,1,6,2021,
2021-06-22,CHU_Angre,76,53,23,33.3,5.8,0,0,1,6,2021,
2021-06-22,Hôpital_Military,64,44,20,31.3,13.6,0,0,1,6,2021,
2021-06-23,CHU_Cocody,140,98,42,32.3,15.3,0,0,2,6,2021,
2021-06-23,CHU_Yopougon,171,119,52,32.6,24.0,0,0,2,6,2021,
2021-06-23,CHU_Treichville,120,84,36,32.0,8.0,0,0,2,6,2021,
2021-06-23,CHU_Angre,91,63,28,32.7,1.0,0,0,2,6,2021,
2021-06-23,Hôpital_Military,57,39,18,33.6,1.3,0,0,2,6,2021,
2021-06-24,CHU_Cocody,145,101,44,28.8,12.3,0,0,3,6,2021,
2021-06-24,CHU_Yopougon,172,120,52,34.9,6.8,0,0,3,6,2021,
2021-06-24,CHU_Treichville,117,81,36,31.4,20.8,0,0,3,6,2021,
2021-06-24,CHU_Angre,86,60,26,31.9,2.0,0,0,3,6,2021,
2021-06-24,Hôpital_Military,94,44,19,29.5,1.6,0,0,3,6,2021,Grippe_saisonnière
2021-06-25,CHU_Cocody,147,102,45,30.2,11.8,0,0,4,6,2021,
2021-06-25,CHU_Yopougon,185,129,56,32.1,4.7,0,0,4,6,2021,
2021-06-25,CHU_Treichville,104,72,32,33.9,2.0,0,0,4,6,2021,
2021-06-25,CHU_Angre,82,57,25,33.3,7.1,0,0,4,6,2021,
2021-06-25,Hôpital_Military,64,44,20,32.0,2.4,0,0,4,6,2021,
2021-06-26,CHU_Cocody,159,127,32,35.0,0.6,1,0,5,6,2021,
2021-06-26,CHU_Yopougon,181,144,37,33.2,0.4,1,0,5,6,2021,
2021-06-26,CHU_Treichville,132,105,27,34.2,2.5,1,0,5,6,2021,
2021-06-26,CHU_Angre,104,83,21,32.4,0.7,1,0,5,6,2021,
2021-06-26,Hôpital_Military,79,63,16,30.3,13.6,1,0,5,6,2021,
2021-06-27,CHU_Cocody,160,127,33,33.4,9.1,1,0,6,6,2021,
2021-06-27,CHU_Yopougon,180,144,36,32.6,2.3,1,0,6,6,2021,
2021-06-27,CHU_Treichville,124,99,25,33.3,2.5,1,0,6,6,2021,
2021-06-27,CHU_Angre,90,72,18,31.4,3.6,1,0,6,6,2021,
2021-06-27,Hôpital_Military,85,68,17,36.1,3.1,1,0,6,6,2021,
2021-06-28,CHU_Cocody,143,100,43,33.6,14.2,0,0,0,6,2021,
2021-06-28,CHU_Yopougon,175,122,53,33.7,4.4,0,0,0,6,2021,
2021-06-28,CHU_Treichville,116,81,35,33.5,3.0,0,0,0,6,2021,
2021-06-28,CHU_Angre,86,60,26,31.6,3.7,0,0,0,6,2021,
2021-06-28,Hôpital_Military,84,39,17,34.9,2.2,0,0,0,6,2021,Epidémie_paludisme
2021-06-29,CHU_Cocody,141,98,43,28.9,10.1,0,0,1,6,2021,
2021-06-29,CHU_Yopougon,174,121,53,31.3,0.2,0,0,1,6,2021,
2021-06-29,CHU_Treichville,112,78,34,33.5,5.5,0,0,1,6,2021,
2021-06-29,CHU_Angre,85,59,26,36.4,4.7,0,0,1,6,2021,
2021-06-29,Hôpital_Military,54,37,17,30.3,4.0,0,0,1,6,2021,
2021-06-30,CHU_Cocody,136,95,41,32.8,19.9,0,0,2,6,2021,
2021-06-30,CHU_Yopougon,177,123,54,33.0,0.1,0,0,2,6,2021,
2021-06-30,CHU_Treichville,116,81,35,31.8,5.9,0,0,2,6,2021,
2021-06-30,CHU_Angre,77,53,24,30.2,35.8,0,0,2,6,2021,
2021-06-30,Hôpital_Military,67,46,21,34.6,7.1,0,0,2,6,2021,
2021-07-01,CHU_Cocody,144,100,44,31.2,3.8,0,0,3,7,2021,
2021-07-01,CHU_Yopougon,175,122,53,32.0,2.6,0,0,3,7,2021,
2021-07-01,CHU_Treichville,116,81,35,34.5,3.1,0,0,3,7,2021,
2021-07-01,CHU_Angre,81,56,25,34.2,12.1,0,0,3,7,2021,
2021-07-01,Hôpital_Military,64,44,20,30.2,3.2,0,0,3,7,2021,
2021-07-02,CHU_Cocody,145,101,44,33.3,14.3,0,0,4,7,2021,
2021-07-02,CHU_Yopougon,179,125,54,33.4,2.6,0,0,4,7,2021,
2021-07-02,CHU_Treichville,106,74,32,33.6,15.2,0,0,4,7,2021,
2021-07-02,CHU_Angre,93,65,28,32.9,5.4,0,0,4,7,2021,
2021-07-02,Hôpital_Military,71,49,22,33.4,14.1,0,0,4,7,2021,
2021-07-03,CHU_Cocody,173,138,35,27.6,5.0,1,0,5,7,2021,
2021-07-03,CHU_Yopougon,183,146,37,31.5,6.3,1,0,5,7,2021,
2021-07-03,CHU_Treichville,143,114,29,35.0,4.1,1,0,5,7,2021,
2021-07-03,CHU_Angre,101,80,21,32.6,11.5,1,0,5,7,2021,
2021-07-03,Hôpital_Military,87,69,18,32.3,1.4,1,0,5,7,2021,
2021-07-04,CHU_Cocody,154,123,31,36.1,19.0,1,0,6,7,2021,
2021-07-04,CHU_Yopougon,190,152,38,30.9,18.4,1,0,6,7,2021,
2021-07-04,CHU_Treichville,125,99,26,34.3,1.2,1,0,6,7,2021,
2021-07-04,CHU_Angre,97,77,20,32.6,1.9,1,0,6,7,2021,
2021-07-04,Hôpital_Military,83,66,17,31.4,2.3,1,0,6,7,2021,
2021-07-05,CHU_Cocody,143,100,43,33.4,5.0,0,0,0,7,2021,
2021-07-05,CHU_Yopougon,174,121,53,33.6,1.7,0,0,0,7,2021,
2021-07-05,CHU_Treichville,108,75,33,30.2,2.0,0,0,0,7,2021,
2021-07-05,CHU_Angre,81,56,25,29.4,25.8,0,0,0,7,2021,
2021-07-05,Hôpital_Military,66,46,20,34.8,18.1,0,0,0,7,2021,
2021-07-06,CHU_Cocody,136,95,41,32.2,15.6,0,0,1,7,2021,
2021-07-06,CHU_Yopougon,173,121,52,33.5,1.8,0,0,1,7,2021,
2021-07-06,CHU_Treichville,112,78,34,34.7,12.4,0,0,1,7,2021,
2021-07-06,CHU_Angre,76,53,23,30.9,4.5,0,0,1,7,2021,
2021-07-06,Hôpital_Military,62,43,19,28.1,5.4,0,0,1,7,2021,
